Date,Open,High,Low,Close,Adj Close,Volume
2016-06-08,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-09,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-10,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-13,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-14,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-15,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,1000
2016-06-16,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-17,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-20,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-21,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-22,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-23,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-24,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-27,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-28,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-29,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-06-30,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-01,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-11,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-12,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-13,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-14,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-15,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-18,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-19,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-20,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-21,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-22,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-25,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-26,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-27,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-28,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-07-29,8300.000000,8300.000000,8300.000000,8300.000000,8300.000000,0
2016-08-01,8300.000000,8300.000000,8200.000000,8200.000000,8200.000000,1000
2016-08-02,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-03,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-04,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-05,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-08,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-09,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-10,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-11,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-12,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-15,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-16,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-18,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-19,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-22,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-23,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-24,8200.000000,8200.000000,8200.000000,8200.000000,8200.000000,0
2016-08-25,7400.000000,7400.000000,7400.000000,7400.000000,7400.000000,1100
2016-08-26,7400.000000,7400.000000,7400.000000,7400.000000,7400.000000,0
2016-08-29,7400.000000,7400.000000,7400.000000,7400.000000,7400.000000,0
2016-08-30,6675.000000,6675.000000,6675.000000,6675.000000,6675.000000,100
2016-08-31,6675.000000,6675.000000,6675.000000,6675.000000,6675.000000,0
2016-09-01,6675.000000,6675.000000,6675.000000,6675.000000,6675.000000,0
2016-09-02,6675.000000,6675.000000,6675.000000,6675.000000,6675.000000,0
2016-09-05,6025.000000,7500.000000,6025.000000,7500.000000,7500.000000,59900
2016-09-06,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-07,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-08,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-09,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-13,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-14,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-15,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-16,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-09-19,6750.000000,6800.000000,6750.000000,6800.000000,6800.000000,5100
2016-09-20,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2016-09-21,6500.000000,6650.000000,6500.000000,6650.000000,6650.000000,5000
2016-09-22,6650.000000,6800.000000,6650.000000,6800.000000,6800.000000,1000
2016-09-23,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2016-09-26,6700.000000,6800.000000,6700.000000,6800.000000,6800.000000,50000
2016-09-27,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,55500
2016-09-28,6500.000000,6800.000000,6500.000000,6800.000000,6800.000000,52000
2016-09-29,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2016-09-30,6800.000000,6800.000000,6800.000000,6800.000000,6800.000000,0
2016-10-03,7100.000000,7100.000000,7100.000000,7100.000000,7100.000000,4000
2016-10-04,7100.000000,7100.000000,7100.000000,7100.000000,7100.000000,0
2016-10-05,7100.000000,7100.000000,7100.000000,7100.000000,7100.000000,0
2016-10-06,7100.000000,7100.000000,7100.000000,7100.000000,7100.000000,0
2016-10-07,7100.000000,7100.000000,6800.000000,7000.000000,7000.000000,5000
2016-10-10,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-11,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-12,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-13,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-14,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-17,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-18,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-19,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-20,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-21,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-24,7000.000000,7000.000000,7000.000000,7000.000000,7000.000000,0
2016-10-25,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,5300
2016-10-26,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-10-27,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-10-28,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,100
2016-10-31,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-01,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-02,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,500
2016-11-03,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-04,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-07,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-08,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-09,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-10,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-11,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,100
2016-11-14,6500.000000,6500.000000,6500.000000,6500.000000,6500.000000,0
2016-11-15,6400.000000,6400.000000,6400.000000,6400.000000,6400.000000,600
2016-11-16,6400.000000,6400.000000,6400.000000,6400.000000,6400.000000,0
2016-11-17,6400.000000,6400.000000,6400.000000,6400.000000,6400.000000,0
2016-11-18,6400.000000,6400.000000,6400.000000,6400.000000,6400.000000,0
2016-11-21,6400.000000,6400.000000,6400.000000,6400.000000,6400.000000,0
2016-11-22,6400.000000,6400.000000,6400.000000,6400.000000,6400.000000,0
2016-11-23,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,500
2016-11-24,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-11-25,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-11-28,6100.000000,6100.000000,6000.000000,6000.000000,6000.000000,2000
2016-11-29,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2016-11-30,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,0
2016-12-01,6000.000000,6100.000000,6000.000000,6100.000000,6100.000000,300
2016-12-02,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
2016-12-05,6100.000000,6100.000000,6100.000000,6100.000000,6100.000000,0
